PID,CHALT,LCITY,INCOME,WEEKEND,FEMSEX,ALONE,IVTT_c,IVTT_a,IVTT_r,OVTT_c,OVTT_a,OVTT_r,COST_c,COST_a,COST_r,FREQ_a,FREQ_r
331,2,1,25,0,0,1,468,139,458,0,81,90,138.89,198.35,92.9,25,4
332,3,0,70,1,1,1,588,169,675,0,73,75,178.41,238.03,115.75,4,2
333,1,0,55,0,0,1,74,40,57,0,135,60,17.48,134.9,25.5,25,8
334,1,0,70,0,0,1,74,40,57,0,135,60,17.48,134.9,25.5,25,8
335,1,0,70,0,0,1,82,40,57,0,135,60,19.19,135.9,27.5,25,8
336,3,0,15,0,1,1,86,40,82,0,125,60,21.47,135.9,25.5,25,4
337,3,0,45,0,0,1,86,40,82,0,125,60,21.47,135.9,25.5,25,4
338,1,0,37.94,0,0,1,86,40,82,0,125,60,21.47,135.9,25.5,25,4
339,1,0,55,0,1,1,86,40,82,0,125,60,21.47,135.9,25.5,25,4
340,1,0,35,0,1,1,86,40,82,0,125,60,21.47,135.9,25.5,25,4
341,1,0,45,0,0,0,86,40,82,0,125,60,21.47,135.9,25.5,25,4
342,1,0,70,0,0,1,86,40,82,0,125,60,21.47,135.9,25.5,25,4
343,1,0,55,0,0,1,86,40,82,0,125,60,21.47,135.9,25.5,25,4
344,1,0,25,0,0,0,86,40,82,0,125,60,21.47,135.9,25.5,25,4
345,1,0,55,0,0,1,86,40,82,0,125,60,21.47,135.9,25.5,25,4
346,1,0,70,0,0,1,86,40,82,0,125,60,21.47,135.9,25.5,25,4
347,1,0,45,0,0,1,86,40,82,0,125,60,21.47,135.9,25.5,25,4
348,1,0,55,0,0,1,86,40,82,0,125,60,21.47,135.9,25.5,25,4
349,1,0,35,0,0,1,86,40,82,0,125,60,21.47,135.9,25.5,25,4
350,1,0,25,1,1,1,86,40,82,0,125,60,21.47,135.9,25.5,25,4
351,1,0,45,0,0,0,91,40,82,0,130,62,22.23,130.9,26.5,25,4
352,1,0,70,0,0,1,91,40,82,0,130,62,22.23,130.9,26.5,25,4
353,1,0,35,0,0,1,91,40,82,0,130,62,22.23,130.9,26.5,25,4
354,1,0,70,0,0,1,96,40,82,0,135,73,23.75,135.9,27.5,25,4
355,1,0,70,0,0,1,96,40,82,0,135,73,23.75,135.9,27.5,25,4
356,1,0,45,0,0,1,96,40,82,0,135,73,23.75,135.9,27.5,25,4
357,1,0,55,0,0,1,96,40,82,0,135,73,23.75,135.9,27.5,25,4
358,1,0,55,1,1,0,96,40,82,0,135,73,23.75,135.9,27.5,25,4
359,3,0,31.08,0,1,1,108,40,103,0,120,55,24.7,133.6,28.9,25,4
360,1,0,35,0,0,1,108,40,103,0,120,55,24.7,133.6,28.9,25,4
361,1,0,25,0,0,1,108,40,103,0,120,55,24.7,133.6,28.9,25,4
362,1,0,35,0,0,1,108,40,103,0,120,55,24.7,133.6,28.9,25,4
363,1,0,45,0,0,1,108,40,103,0,120,55,24.7,133.6,28.9,25,4
364,1,0,45,0,0,0,108,40,103,0,120,55,24.7,133.6,28.9,25,4
365,3,0,70,0,1,1,107,40,92,0,115,80,25.46,126.9,36.5,25,5
366,1,0,35,0,0,0,107,40,92,0,115,80,25.46,126.9,36.5,25,5
367,1,0,45,0,0,1,107,40,92,0,115,80,25.46,126.9,36.5,25,5
368,1,0,26.59,0,1,1,101,40,92,0,119,70,23.75,122.9,34.5,25,5
369,1,0,35,0,0,0,101,40,92,0,119,70,23.75,122.9,34.5,25,5
370,1,0,70,0,0,0,101,40,92,0,119,70,23.75,122.9,34.5,25,5
371,1,0,70,0,1,0,101,40,92,0,119,70,23.75,122.9,34.5,25,5
372,1,0,25,0,0,1,101,40,92,0,119,70,23.75,122.9,34.5,25,5
373,1,0,70,0,0,1,101,40,92,0,119,70,23.75,122.9,34.5,25,5
374,1,0,55,1,1,0,101,40,92,0,119,70,23.75,122.9,34.5,25,5
375,1,0,70,0,0,1,106,40,92,0,115,80,24.7,126.9,36.5,25,5
376,1,0,70,0,0,1,109,40,92,0,105,70,25.46,126.9,33.5,25,5
377,3,0,70,1,1,1,107,40,92,0,100,65,25.46,126.25,29.5,25,5
378,1,0,29.01,0,1,1,107,40,92,0,100,65,25.46,126.25,29.5,25,5
379,1,0,45,0,1,0,107,40,92,0,100,65,25.46,126.25,29.5,25,5
380,1,0,70,0,0,0,107,40,92,0,100,65,25.46,126.25,29.5,25,5
381,3,0,70,0,0,0,121,40,98,0,90,59,28.69,122.9,31.1,25,8
382,3,0,70,0,1,1,121,40,98,0,90,59,28.69,122.9,31.1,25,8
383,3,0,70,0,0,1,121,40,98,0,90,59,28.69,122.9,31.1,25,8
384,1,0,55,0,0,1,121,40,98,0,90,59,28.69,122.9,31.1,25,8
385,1,0,70,0,0,1,121,40,98,0,90,59,28.69,122.9,31.1,25,8
386,1,0,35,0,0,0,121,40,98,0,90,59,28.69,122.9,31.1,25,8
387,1,0,55,0,0,1,121,40,98,0,90,59,28.69,122.9,31.1,25,8
388,2,0,55,0,0,1,123,40,98,0,96,75,29.26,122.9,32.6,25,8
389,2,0,45,1,0,0,170,40,98,0,81,70,40.09,119.5,32.1,25,8
390,1,0,35,0,1,1,170,40,98,0,81,70,40.09,119.5,32.1,25,8
391,1,0,45,0,0,1,170,40,98,0,81,70,40.09,119.5,32.1,25,8
392,1,0,45,0,0,1,170,40,98,0,81,70,40.09,119.5,32.1,25,8
393,1,0,70,0,0,1,170,40,98,0,81,70,40.09,119.5,32.1,25,8
394,1,0,25,0,0,1,170,40,98,0,81,70,40.09,119.5,32.1,25,8
395,1,0,55,0,0,1,170,40,98,0,81,70,40.09,119.5,32.1,25,8
396,1,0,70,0,0,1,170,40,98,0,81,70,40.09,119.5,32.1,25,8
397,1,0,55,0,0,1,170,40,98,0,81,70,40.09,119.5,32.1,25,8
398,1,0,70,0,0,1,170,40,98,0,81,70,40.09,119.5,32.1,25,8
399,1,0,70,0,0,1,170,40,98,0,81,70,40.09,119.5,32.1,25,8
400,1,0,15,0,1,0,170,40,98,0,81,70,40.09,119.5,32.1,25,8
401,1,0,55,0,0,1,170,40,98,0,81,70,40.09,119.5,32.1,25,8
402,1,0,55,0,0,1,170,40,98,0,81,70,40.09,119.5,32.1,25,8
403,1,0,35,0,1,1,170,40,98,0,81,70,40.09,119.5,32.1,25,8
404,1,0,70,0,0,1,170,40,98,0,81,70,40.09,119.5,32.1,25,8
405,1,0,70,0,0,1,170,40,98,0,81,70,40.09,119.5,32.1,25,8
406,1,0,70,0,0,1,170,40,98,0,81,70,40.09,119.5,32.1,25,8
407,1,0,70,0,0,1,170,40,98,0,81,70,40.09,119.5,32.1,25,8
408,1,0,45,0,0,1,170,40,98,0,81,70,40.09,119.5,32.1,25,8
409,1,0,70,1,0,1,170,40,98,0,81,70,40.09,119.5,32.1,25,8
410,3,0,5,1,1,0,159,40,138,0,81,55,41.99,122.5,37.1,25,4
411,1,0,70,0,0,1,159,40,138,0,81,55,41.99,122.5,37.1,25,4
412,1,0,45,0,0,1,159,40,138,0,81,55,41.99,122.5,37.1,25,4
413,3,0,70,1,0,1,173,40,138,0,90,70,45.22,122.9,39.1,25,4
414,3,1,15,1,0,1,153,40,120,0,73,90,37.81,127.9,40.5,25,12
415,3,1,70,1,1,1,153,40,120,0,73,90,37.81,127.9,40.5,25,12
416,1,1,35,0,0,1,153,40,120,0,73,90,37.81,127.9,40.5,25,12
417,1,1,70,0,0,1,153,40,120,0,73,90,37.81,127.9,40.5,25,12
418,1,1,70,0,0,1,153,40,120,0,73,90,37.81,127.9,40.5,25,12
419,1,1,70,0,0,0,153,40,120,0,73,90,37.81,127.9,40.5,25,12
420,1,1,25,0,1,1,153,40,120,0,73,90,37.81,127.9,40.5,25,12
421,1,1,70,0,0,1,153,40,120,0,73,90,37.81,127.9,40.5,25,12
422,1,1,70,0,0,1,153,40,120,0,73,90,37.81,127.9,40.5,25,12
423,3,1,70,0,1,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
424,3,1,45,0,0,0,139,40,120,0,93,65,35.72,132.5,38.65,25,12
425,3,1,25,0,0,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
426,3,1,35,0,0,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
427,3,1,25,0,1,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
428,3,1,55,0,0,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
429,3,1,70,0,1,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
430,3,1,70,0,0,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
431,3,1,70,0,0,0,139,40,120,0,93,65,35.72,132.5,38.65,25,12
432,3,1,35,0,0,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
433,3,1,55,0,1,0,139,40,120,0,93,65,35.72,132.5,38.65,25,12
434,3,1,70,0,1,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
435,3,1,70,0,1,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
436,3,1,25,0,0,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
437,3,1,31.71,0,1,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
438,3,1,35,0,1,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
439,3,1,45,0,1,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
440,3,1,70,0,1,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
441,3,1,70,0,0,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
442,3,1,29.01,0,1,0,139,40,120,0,93,65,35.72,132.5,38.65,25,12
443,3,1,15,0,0,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
444,3,1,70,0,1,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
445,3,1,55,0,1,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
446,3,1,35,0,0,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
447,3,1,70,0,0,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
448,3,1,15,0,0,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
449,3,1,15,0,1,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
450,3,1,70,0,0,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
451,3,1,29.01,0,1,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
452,3,1,70,0,0,0,139,40,120,0,93,65,35.72,132.5,38.65,25,12
453,3,1,55,0,0,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
454,3,1,70,0,0,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
455,3,1,35,0,0,0,139,40,120,0,93,65,35.72,132.5,38.65,25,12
456,3,1,70,0,0,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
457,3,1,70,0,0,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
458,3,1,70,0,0,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
459,3,1,45,0,0,0,139,40,120,0,93,65,35.72,132.5,38.65,25,12
460,3,1,35,0,1,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
461,3,1,70,0,0,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
462,3,1,70,0,1,0,139,40,120,0,93,65,35.72,132.5,38.65,25,12
463,3,1,70,0,1,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
464,3,1,70,0,0,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
465,3,1,70,0,1,0,139,40,120,0,93,65,35.72,132.5,38.65,25,12
466,3,1,35,0,1,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
467,3,1,35,0,0,0,139,40,120,0,93,65,35.72,132.5,38.65,25,12
468,3,1,55,0,0,0,139,40,120,0,93,65,35.72,132.5,38.65,25,12
469,3,1,55,0,0,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
470,3,1,25,0,1,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
471,3,1,55,0,0,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
472,3,1,55,0,0,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
473,3,1,70,0,0,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
474,3,1,55,0,1,0,139,40,120,0,93,65,35.72,132.5,38.65,25,12
475,3,1,70,0,1,0,139,40,120,0,93,65,35.72,132.5,38.65,25,12
476,3,1,55,1,0,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
477,3,1,15,1,1,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
478,3,1,45,1,1,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
479,3,1,55,1,0,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
480,3,1,70,1,1,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
481,3,1,29.01,1,1,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
482,3,1,70,1,0,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
483,3,1,29.01,1,0,0,139,40,120,0,93,65,35.72,132.5,38.65,25,12
484,3,1,25,1,1,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
485,3,1,5,1,1,0,139,40,120,0,93,65,35.72,132.5,38.65,25,12
486,3,1,70,1,0,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
487,3,1,45,1,0,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
488,3,1,70,1,0,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
489,3,1,70,1,1,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
490,3,1,29.01,1,1,0,139,40,120,0,93,65,35.72,132.5,38.65,25,12
491,3,1,70,1,0,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
492,3,1,45,1,0,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
493,3,1,35,1,1,0,139,40,120,0,93,65,35.72,132.5,38.65,25,12
494,3,1,45,1,0,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
495,3,1,15,1,1,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
496,3,1,70,1,0,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
497,3,1,29.01,1,1,0,139,40,120,0,93,65,35.72,132.5,38.65,25,12
498,3,1,25,1,0,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
499,3,1,70,1,0,0,139,40,120,0,93,65,35.72,132.5,38.65,25,12
500,3,1,70,1,0,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
501,3,1,55,1,0,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
502,3,1,70,1,0,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
503,3,1,25,1,1,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
504,3,1,70,1,0,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
505,3,1,15,1,1,0,139,40,120,0,93,65,35.72,132.5,38.65,25,12
506,3,1,70,1,1,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
507,3,1,70,1,0,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
508,2,1,70,0,0,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
509,2,1,70,0,1,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
510,2,1,70,0,1,0,139,40,120,0,93,65,35.72,132.5,38.65,25,12
511,2,1,25,1,1,0,139,40,120,0,93,65,35.72,132.5,38.65,25,12
512,2,1,55,1,1,0,139,40,120,0,93,65,35.72,132.5,38.65,25,12
513,2,1,25,1,1,0,139,40,120,0,93,65,35.72,132.5,38.65,25,12
514,1,1,70,0,0,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
515,1,1,70,0,0,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
516,1,1,55,0,1,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
517,1,1,70,0,0,0,139,40,120,0,93,65,35.72,132.5,38.65,25,12
518,1,1,45,0,1,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
519,1,1,70,0,0,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
520,1,1,55,0,0,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
521,1,1,55,0,1,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
522,1,1,70,0,0,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
523,1,1,45,0,0,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
524,1,1,70,0,0,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
525,1,1,45,0,0,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
526,1,1,29.01,0,0,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
527,1,1,70,0,1,0,139,40,120,0,93,65,35.72,132.5,38.65,25,12
528,1,1,70,0,0,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
529,1,1,55,0,0,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
530,1,1,45,0,0,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
531,1,1,70,1,0,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
532,1,1,70,1,0,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
533,1,1,70,1,0,0,139,40,120,0,93,65,35.72,132.5,38.65,25,12
534,1,1,70,1,0,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
535,1,1,70,1,0,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
536,1,1,70,1,0,1,139,40,120,0,93,65,35.72,132.5,38.65,25,12
537,2,1,70,0,0,1,148,40,120,0,90,80,37.05,122.9,40,25,12
538,1,1,70,0,0,0,148,40,120,0,90,80,37.05,122.9,40,25,12
539,3,1,70,1,1,1,150,40,120,0,89,90,37.24,129.35,41,25,12
540,3,1,70,1,0,0,150,40,120,0,89,90,37.24,129.35,41,25,12
541,3,1,15,1,1,1,150,40,120,0,89,90,37.24,129.35,41,25,12
542,2,1,55,0,0,1,150,40,120,0,89,90,37.24,129.35,41,25,12
543,1,1,45,0,0,1,150,40,120,0,89,90,37.24,129.35,41,25,12
544,1,1,35,0,0,1,150,40,120,0,89,90,37.24,129.35,41,25,12
545,1,1,45,0,0,1,150,40,120,0,89,90,37.24,129.35,41,25,12
546,1,1,55,0,0,1,150,40,120,0,89,90,37.24,129.35,41,25,12
547,1,1,70,0,0,1,150,40,120,0,89,90,37.24,129.35,41,25,12
548,1,1,45,0,0,1,150,40,120,0,89,90,37.24,129.35,41,25,12
549,1,1,45,1,0,1,150,40,120,0,89,90,37.24,129.35,41,25,12
550,1,1,55,1,0,1,150,40,120,0,89,90,37.24,129.35,41,25,12
551,3,1,35,0,0,1,153,40,120,0,95,90,37.81,131.15,40.5,25,12
552,1,1,25,0,1,1,153,40,120,0,95,90,37.81,131.15,40.5,25,12
553,1,1,55,0,0,1,153,40,120,0,95,90,37.81,131.15,40.5,25,12
554,1,1,35,0,0,0,153,40,120,0,95,90,37.81,131.15,40.5,25,12
555,1,1,34.83,0,0,0,153,40,120,0,95,90,37.81,131.15,40.5,25,12
556,1,1,55,1,1,1,153,40,120,0,95,90,37.81,131.15,40.5,25,12
557,1,1,55,1,1,0,153,40,120,0,95,90,37.81,131.15,40.5,25,12
558,3,0,70,0,0,1,170,40,120,0,80,104,40.09,122.9,41.5,25,12
559,1,0,70,0,0,1,173,40,120,0,100,108,40.66,130.9,42.5,25,12
560,1,0,55,0,0,1,173,40,120,0,100,108,40.66,130.9,42.5,25,12
561,1,0,35,0,0,1,173,40,120,0,100,108,40.66,130.9,42.5,25,12
562,1,0,15,0,1,1,173,40,120,0,100,108,40.66,130.9,42.5,25,12
563,1,0,70,0,1,1,173,40,120,0,100,108,40.66,130.9,42.5,25,12
564,1,0,70,1,0,0,173,40,120,0,100,108,40.66,130.9,42.5,25,12
565,1,0,45,1,0,1,173,40,120,0,100,108,40.66,130.9,42.5,25,12
566,3,0,25,1,0,1,173,40,120,0,95,90,40.66,131.9,41.5,25,12
567,1,0,55,0,0,1,189,40,120,0,105,120,42.94,126.9,42.5,25,12
568,3,0,70,0,0,0,164,40,196,0,115,58,43.7,126.9,46.1,25,4
569,1,0,35,0,0,1,164,40,196,0,115,58,43.7,126.9,46.1,25,4
570,1,0,15,1,1,0,164,40,196,0,115,58,43.7,126.9,46.1,25,4
571,1,0,55,1,0,1,164,40,196,0,115,58,43.7,126.9,46.1,25,4
572,1,0,45,1,0,0,203,40,196,0,115,75,52.44,126.9,47.6,25,4
573,1,0,45,0,0,1,201,40,138,0,118,90,44.08,125.45,43.1,25,4
574,1,0,70,0,1,0,220,40,120,0,120,110,58.9,126.9,50.5,25,12
575,1,0,45,0,1,0,220,40,120,0,120,110,58.9,126.9,50.5,25,12
576,1,0,25,0,1,0,220,40,120,0,120,110,58.9,126.9,50.5,25,12
577,1,0,45,0,0,1,220,40,120,0,120,110,58.9,126.9,50.5,25,12
578,1,0,5,0,0,1,262,40,120,0,160,160,68.59,132.5,51,25,12
579,1,0,25,0,0,1,262,40,120,0,160,160,68.59,132.5,51,25,12
580,3,0,5,0,0,0,203,40,259,0,135,55,56.24,135.9,49.1,25,3
581,1,0,70,0,0,0,203,40,259,0,135,55,56.24,135.9,49.1,25,3
582,1,0,25,0,0,1,227,40,120,0,145,145,59.47,140.9,53.5,25,12
583,3,0,45,1,0,1,234,145,267,0,105,75,66.12,159.6,61.9,6,3
584,3,0,45,0,0,1,243,145,267,0,95,60,68.97,159.6,59.7,6,3
585,3,0,45,1,0,1,243,145,267,0,95,60,68.97,159.6,59.7,6,3
586,3,0,35,1,1,1,243,145,267,0,95,60,68.97,159.6,59.7,6,3
587,3,0,35,1,1,1,243,145,267,0,95,60,68.97,159.6,59.7,6,3
588,3,0,26.82,1,1,1,243,145,267,0,95,60,68.97,159.6,59.7,6,3
589,1,0,45,1,1,0,243,145,267,0,95,60,68.97,159.6,59.7,6,3
590,3,0,70,0,0,1,309,145,267,0,95,70,83.98,159.6,64.9,6,3
591,2,0,55,0,0,1,281,145,316,0,63,60,80.94,156.75,65,6,4
592,1,0,55,0,0,0,281,145,316,0,63,60,80.94,156.75,65,6,4
593,1,0,55,1,0,0,281,145,316,0,63,60,80.94,156.75,65,6,4
594,3,0,15,1,0,1,314,145,316,0,85,73,86.83,159.6,67.5,6,4
595,2,0,70,0,1,1,344,96,316,0,100,90,99.75,173.7,72.5,5,4
596,2,0,55,0,1,1,428,96,403,0,125,80,125.21,177.1,89.7,5,3
597,1,0,70,0,0,1,428,96,403,0,125,80,125.21,177.1,89.7,5,3
598,2,0,35,0,0,1,369,96,434,0,108,105,101.27,167.7,91.5,5,2
599,1,0,70,0,0,1,369,96,434,0,108,105,101.27,167.7,91.5,5,2
600,2,0,33.11,1,0,1,381,96,434,0,90,80,108.87,172.1,89.5,5,2
601,1,0,35,1,0,0,381,96,434,0,90,80,108.87,172.1,89.5,5,2
602,2,0,55,1,1,1,397,96,434,0,85,85,107.73,172.1,90,5,2
603,1,0,70,0,0,1,397,96,434,0,85,85,107.73,172.1,90,5,2
604,3,1,25,1,0,0,407,96,434,0,75,69,114.95,165.7,87.5,5,2
605,3,1,55,1,0,0,407,96,434,0,75,69,114.95,165.7,87.5,5,2
606,3,1,35,1,0,0,407,96,434,0,75,69,114.95,165.7,87.5,5,2
607,3,1,70,1,0,1,407,96,434,0,75,69,114.95,165.7,87.5,5,2
608,2,1,70,0,0,1,407,96,434,0,75,69,114.95,165.7,87.5,5,2
609,2,1,70,0,0,1,407,96,434,0,75,69,114.95,165.7,87.5,5,2
610,2,1,70,0,0,1,407,96,434,0,75,69,114.95,165.7,87.5,5,2
611,2,1,70,0,0,0,407,96,434,0,75,69,114.95,165.7,87.5,5,2
612,2,1,55,0,0,0,407,96,434,0,75,69,114.95,165.7,87.5,5,2
613,2,1,35,0,0,1,407,96,434,0,75,69,114.95,165.7,87.5,5,2
614,2,1,70,0,0,1,407,96,434,0,75,69,114.95,165.7,87.5,5,2
615,2,1,55,0,1,1,407,96,434,0,75,69,114.95,165.7,87.5,5,2
616,2,1,70,0,0,0,407,96,434,0,75,69,114.95,165.7,87.5,5,2
617,2,1,45,0,0,0,407,96,434,0,75,69,114.95,165.7,87.5,5,2
618,2,1,55,0,0,1,407,96,434,0,75,69,114.95,165.7,87.5,5,2
619,2,1,70,0,0,1,407,96,434,0,75,69,114.95,165.7,87.5,5,2
620,2,1,70,0,0,0,407,96,434,0,75,69,114.95,165.7,87.5,5,2
621,2,1,70,1,0,1,407,96,434,0,75,69,114.95,165.7,87.5,5,2
622,2,1,55,1,0,1,407,96,434,0,75,69,114.95,165.7,87.5,5,2
623,2,1,45,1,0,1,407,96,434,0,75,69,114.95,165.7,87.5,5,2
624,2,1,70,1,0,1,407,96,434,0,75,69,114.95,165.7,87.5,5,2
625,2,1,55,1,0,1,407,96,434,0,75,69,114.95,165.7,87.5,5,2
626,2,1,55,1,0,1,407,96,434,0,75,69,114.95,165.7,87.5,5,2
627,1,1,70,0,0,0,407,96,434,0,75,69,114.95,165.7,87.5,5,2
628,1,1,55,1,0,1,407,96,434,0,75,69,114.95,165.7,87.5,5,2
629,2,1,55,0,0,1,420,96,434,0,75,70,116.85,167.1,89.2,5,2
630,2,1,70,1,0,1,420,96,434,0,75,70,116.85,167.1,89.2,5,2
631,2,1,70,1,0,1,420,96,434,0,75,70,116.85,167.1,89.2,5,2
632,2,0,25,0,0,1,414,96,434,0,80,75,115.9,172.1,90.5,5,2
633,2,0,70,0,1,1,414,96,434,0,80,75,115.9,172.1,90.5,5,2
634,1,0,70,0,0,0,470,139,477,0,87,75,138.13,196.6,98.75,25,4
635,3,1,35,1,0,1,470,139,458,0,76,70,138.13,191.85,89.4,25,4
636,2,1,45,0,0,1,470,139,458,0,76,70,138.13,191.85,89.4,25,4
637,2,1,70,0,0,0,470,139,458,0,76,70,138.13,191.85,89.4,25,4
638,2,1,70,0,0,0,470,139,458,0,76,70,138.13,191.85,89.4,25,4
639,2,1,70,0,0,1,470,139,458,0,76,70,138.13,191.85,89.4,25,4
640,2,1,55,1,0,1,470,139,458,0,76,70,138.13,191.85,89.4,25,4
641,2,1,70,1,0,1,470,139,458,0,76,70,138.13,191.85,89.4,25,4
642,2,1,70,0,0,0,463,139,477,0,80,57,137.18,201.15,89.3,25,4
643,3,1,15,1,0,0,463,139,477,0,85,72,137.18,202.6,90.8,25,4
644,2,1,25,1,0,1,463,139,477,0,85,72,137.18,202.6,90.8,25,4
645,2,0,45,0,0,1,514,139,477,0,110,95,144.4,204.6,99.3,25,4
646,2,0,29.31,0,0,1,430,139,458,0,88,73,127.87,198.4,91.15,25,4
647,3,0,29.01,0,0,1,594,169,702,0,76,63,178.22,232.53,112.8,4,2
648,2,0,25,0,0,1,594,169,702,0,76,63,178.22,232.53,112.8,4,2
649,2,0,25,1,0,0,542,139,477,0,120,110,161.69,204.6,95.3,25,4
650,2,0,55,0,0,1,655,169,702,0,110,95,195.51,240.53,117.5,4,2
651,1,0,25,1,0,1,96,40,82,0,135,77,23.75,138.4,28,25,4
652,1,0,31.08,0,0,1,108,40,103,0,120,59,24.7,136.1,29.4,25,4
653,1,0,45,0,0,1,107,40,92,0,100,69,25.46,128.75,30,25,5
654,1,0,55,0,0,0,107,40,92,0,100,69,25.46,128.75,30,25,5
655,3,1,31.12,0,1,0,139,40,120,0,93,69,35.72,135,39.15,25,12
656,3,1,25,0,1,0,139,40,120,0,93,69,35.72,135,39.15,25,12
657,3,1,70,0,0,1,139,40,120,0,93,69,35.72,135,39.15,25,12
658,3,1,70,0,1,0,139,40,120,0,93,69,35.72,135,39.15,25,12
659,3,1,70,0,0,1,139,40,120,0,93,69,35.72,135,39.15,25,12
660,3,1,70,1,1,1,139,40,120,0,93,69,35.72,135,39.15,25,12
661,1,1,70,0,1,0,150,40,120,0,89,94,37.24,131.85,41.5,25,12
